# n=60, modulus d=5, coefficients d=8
# Frobenius number = 195894816, Frobenius root = 5437, Apery max = 195914819
coefficients = [20003, 10000001, 12345678, 15000001, 17500003, 20000003, 22222222, 24680246, 25000001, 28000001, 
                30000001, 31415927, 33333333, 35000003, 37000001, 40000003, 42000001, 44444444, 45000001, 48000001, 
                50000003, 51234567, 55000001, 55555555, 58000001, 60000001, 62000003, 64000001, 65000003, 68000001, 
                70000001, 71111111, 73000001, 75000001, 77777777, 79000001, 80000009, 81000001, 83000003, 85000001, 
                88000001, 88888888, 90000001, 91000001, 92000003, 94000001, 95000003, 97000001, 99000001, 99999989,
                100000007, 100000009, 100000021, 100000031, 100000037, 100000039, 100000049, 100000057, 100000061, 100000067]


Residues, Apery set, Zeros
3056, 113000003, 112980000
3057, 113000004, 112980001
3058, 100638151, 100618148
3059, 113000006, 112980003
3060, 113000007, 112980004
3061, 113000008, 112980005
3062, 113000009, 112980006
3063, 113000010, 112980007
3064, 113000011, 112980008
3065, 113000012, 112980009
3066, 105478885, 105458882
3067, 113000014, 112980011
3068, 129402475, 129382472
3069, 129402476, 129382473
3070, 96397527, 96377524
3071, 127722226, 127702223
3072, 127722227, 127702224
3073, 127722228, 127702225
3074, 127722229, 127702226
3075, 127722230, 127702227
3076, 127722231, 127702228
3077, 127722232, 127702229
3078, 127722233, 127702230
3079, 127722234, 127702231
3080, 127722235, 127702232
3081, 144124696, 144104693
3082, 116940620, 116920617
3083, 93037036, 93017033
3084, 142444447, 142424444
3085, 142444448, 142424445
3086, 107859262, 107839259
3087, 68333335, 68313332
3088, 68333336, 68313333
3089, 68333337, 68313334
3090, 142444453, 142424450
3091, 68333339, 68313336
3092, 106179016, 106159013
3093, 144024693, 144004690
3094, 131662840, 131642837
3095, 131662841, 131642838
3096, 122581480, 122561477
3097, 122581481, 122561478
3098, 122581482, 122561479
3099, 122581483, 122561480
3100, 157166671, 157146668
3101, 157166672, 157146669
3102, 157166673, 157146670
3103, 83055559, 83035556
3104, 120901236, 120881233
3105, 173569136, 173549133
3106, 157166677, 157146674
3107, 173569138, 173549135
3108, 173569139, 173549136
3109, 173569140, 173549137
3110, 173569141, 173549138
3111, 148845434, 148825431
3112, 171888891, 171868888
3113, 171888892, 171868889
3114, 152025914, 152005911
3115, 97777779, 97757776
3116, 97777780, 97757777
3117, 148765428, 148745425
3118, 148765429, 148745426
3119, 135623459, 135603456
3120, 148765431, 148745428
3121, 150345669, 150325666
3122, 153706174, 153686171
3123, 153706175, 153686172
3124, 123261610, 123241607
3125, 123261611, 123241608
3126, 123261612, 123241609
3127, 114180251, 114160248
3128, 114180252, 114160249
3129, 114180253, 114160250
3130, 114180254, 114160251
3131, 150345679, 150325676
3132, 114180256, 114160253
3133, 112500005, 112480002
3134, 112500006, 112480003
3135, 76234568, 76214565
3136, 76234569, 76214566
3137, 112500009, 112480006
3138, 112500010, 112480007
3139, 112500011, 112480008
3140, 112500012, 112480009
3141, 112500013, 112480010
3142, 112500014, 112480011
3143, 112500015, 112480012
3144, 112500016, 112480013
3145, 112500017, 112480014
3146, 112500018, 112480015
3147, 127222227, 127202224
3148, 127222228, 127202225
3149, 127222229, 127202226
3150, 127222230, 127202227
3151, 90956792, 90936789
3152, 127222232, 127202229
3153, 127222233, 127202230
3154, 94217284, 94197281
3155, 54691357, 54671354
3156, 54691358, 54671355
3157, 54691359, 54671356
3158, 54691360, 54671357
3159, 130382713, 130362710
3160, 127222240, 127202237
3161, 92537039, 92517036
3162, 105679011, 105659008
3163, 105679012, 105659009
3164, 105679013, 105659010
3165, 105679014, 105659011
3166, 105679015, 105659012
3167, 105679016, 105659013
3168, 105679017, 105659014
3169, 105679018, 105659015
3170, 105679019, 105659016
3171, 105679020, 105659017
3172, 141944460, 141924457
3173, 107259259, 107239256
3174, 107259260, 107239257
3175, 156666671, 156646668
3176, 156666672, 156646669
3177, 127802344, 127782341
3178, 156666674, 156646671
3179, 156666675, 156646672
3180, 156666676, 156646673
3181, 118720986, 118700983
3182, 118720987, 118700984
3183, 84135801, 84115798
3184, 156666680, 156646677
3185, 120401242, 120381239
3186, 152025986, 152005983
3187, 117040740, 117020737
3188, 178790002, 178769999
3189, 147465305, 147445302
3190, 124441853, 124421850
3191, 135123456, 135103453
3192, 135123457, 135103454
3193, 135123458, 135103455
3194, 102998641, 102978638
3195, 122761606, 122741603
3196, 122761607, 122741604
3197, 135123462, 135103459
3198, 153206175, 153186172
3199, 113680248, 113660245
3200, 113680249, 113660246
3201, 160607288, 160587285
3202, 160607289, 160587286
3203, 151525928, 151505925
3204, 151525929, 151505926
3205, 112000002, 111979999
3206, 112000003, 111980000
3207, 112000004, 111980001
3208, 112000005, 111980002
3209, 112000006, 111980003
3210, 112000007, 111980004
3211, 112000008, 111980005
3212, 112000009, 111980006
3213, 112000010, 111980007
3214, 112000011, 111980008
3215, 112000012, 111980009
3216, 112000013, 111980010
3217, 113580251, 113560248
3218, 113580252, 113560249
3219, 149845692, 149825689
3220, 149845693, 149825690
3221, 149845694, 149825691
3222, 126722227, 126702224
3223, 126722228, 126702225
3224, 126722229, 126702226
3225, 126722230, 126702227
3226, 126722231, 126702228
3227, 126722232, 126702229
3228, 126722233, 126702230
3229, 128302471, 128282468
3230, 128302472, 128282469
3231, 140644324, 140624321
3232, 92037035, 92017032
3233, 92037036, 92017033
3234, 92037037, 92017034
3235, 92037038, 92017035
3236, 92037039, 92017036
3237, 92037040, 92017037
3238, 92037041, 92017038
3239, 92037042, 92017039
3240, 92037043, 92017040
3241, 105179015, 105159012
3242, 143024692, 143004689
3243, 129882722, 129862719
3244, 143024694, 143004691
3245, 143024695, 143004692
3246, 143024696, 143004693
3247, 143024697, 143004694
3248, 143024698, 143004695
3249, 106759260, 106739257
3250, 106759261, 106739258
3251, 106759262, 106739259
3252, 106759263, 106739260
3253, 119901235, 119881232
3254, 164567935, 164547932
3255, 144604942, 144584939
3256, 157746914, 157726911
3257, 156066663, 156046660
3258, 156066664, 156046661
3259, 149845732, 149825729
3260, 95177534, 95157531
3261, 95177535, 95157532
3262, 86096174, 86076171
3263, 86096175, 86076172
3264, 86096176, 86076173
3265, 86096177, 86076174
3266, 154386420, 154366417
3267, 149845740, 149825737
3268, 123061724, 123041721
3269, 84415929, 84395926
3270, 84415930, 84395927
3271, 146165192, 146145189
3272, 114860498, 114840495
3273, 114860499, 114840496
3274, 152706176, 152686173
3275, 160107287, 160087284
3276, 131262962, 131242959
3277, 131262963, 131242960
3278, 113180252, 113160249
3279, 151025929, 151005926
3280, 131262966, 131242963
3281, 129582715, 129562712
3282, 111500004, 111480001
3283, 111500005, 111480002
3284, 111500006, 111480003
3285, 99138153, 99118150
3286, 111500008, 111480005
3287, 127902469, 127882466
3288, 149345686, 149325683
3289, 127902471, 127882468
3290, 115540618, 115520615
3291, 149345689, 149325686
3292, 145985186, 145965183
3293, 149345691, 149325688
3294, 126222224, 126202221
3295, 126222225, 126202222
3296, 126222226, 126202223
3297, 113860373, 113840370
3298, 126222228, 126202225
3299, 126222229, 126202226
3300, 150925935, 150905932
3301, 127802468, 127782465
3302, 149345700, 149325697
3303, 164067909, 164047906
3304, 131062960, 131042957
3305, 131062961, 131042958
3306, 131062962, 131042959
3307, 164067913, 164047910
3308, 164067914, 164047911
3309, 164067915, 164047912
3310, 91537038, 91517035
3311, 129382715, 129362712
3312, 129382716, 129362713
3313, 129382717, 129362714
3314, 129382718, 129362715
3315, 129382719, 129362716
3316, 129382720, 129362717
3317, 129382721, 129362718
3318, 129382722, 129362719
3319, 129382723, 129362720
3320, 129382724, 129362721
3321, 129382725, 129362722
3322, 106259258, 106239255
3323, 155666669, 155646666
3324, 180370375, 180350372
3325, 180370376, 180350373
3326, 144104938, 144084935
3327, 144104939, 144084936
3328, 144104940, 144084937
3329, 144104941, 144084938
3330, 111099992, 111079989
3331, 144104943, 144084940
3332, 144104944, 144084941
3333, 144104945, 144084942
3334, 144104946, 144084943
3335, 157246918, 157226915
3336, 116040739, 116020736
3337, 132523212, 132503209
3338, 132523213, 132503210
3339, 123441852, 123421849
3340, 123441853, 123421850
3341, 123441854, 123421851
3342, 123441855, 123421852
3343, 114360494, 114340491
3344, 114360495, 114340492
3345, 114360496, 114340493
3346, 114360497, 114340494
3347, 83915932, 83895929
3348, 83915933, 83895930
3349, 83915934, 83895931
3350, 112680249, 112660246
3351, 83915936, 83895933
3352, 112680251, 112660248
3353, 112680252, 112660249
3354, 112680253, 112660250
3355, 111000002, 110979999
3356, 111000003, 110980000
3357, 98638150, 98618147
3358, 98638151, 98618148
3359, 98638152, 98618149
3360, 98638153, 98618150
3361, 98638154, 98618151
3362, 111000009, 110980006
3363, 98638156, 98618153
3364, 111000011, 110980008
3365, 148845688, 148825685
3366, 127402473, 127382470
3367, 127402474, 127382471
3368, 127402475, 127382472
3369, 127402476, 127382473
3370, 150425930, 150405927
3371, 127402478, 127382475
3372, 125722227, 125702224
3373, 125722228, 125702225
3374, 125722229, 125702226
3375, 113360376, 113340373
3376, 77094938, 77074935
3377, 142124692, 142104689
3378, 142124693, 142104690
3379, 142124694, 142104691
3380, 68013580, 67993577
3381, 142124696, 142104693
3382, 165148150, 165128147
3383, 140444446, 140424443
3384, 140444447, 140424444
3385, 128082594, 128062591
3386, 128082595, 128062592
3387, 128082596, 128062593
3388, 128082597, 128062594
3389, 128882718, 128862715
3390, 128882719, 128862716
3391, 142024691, 142004688
3392, 142024692, 142004689
3393, 142024693, 142004690
3394, 130462960, 130442957
3395, 156846918, 156826915
3396, 120581480, 120561477
3397, 166728402, 166708399
3398, 166728403, 166708400
3399, 143604936, 143584933
3400, 143604937, 143584934
3401, 143604938, 143584935
3402, 143604939, 143584936
3403, 166728408, 166708405
3404, 143604941, 143584938
3405, 145185179, 145165176
3406, 145185180, 145165177
3407, 171569138, 171549135
3408, 148445671, 148425668
3409, 148445672, 148425669
3410, 169888889, 169868886
3411, 162467777, 162447774
3412, 162467778, 162447775
3413, 157527038, 157507035
3414, 146765425, 146745422
3415, 153386419, 153366416
3416, 146765427, 146745424
3417, 122941855, 122921852
3418, 157527043, 157507040
3419, 83415929, 83395926
3420, 151706172, 151686169
3421, 113860497, 113840494
3422, 151706174, 151686171
3423, 121261609, 121241606
3424, 121261610, 121241607
3425, 121261611, 121241608
3426, 112180250, 112160247
3427, 112180251, 112160248
3428, 75914813, 75894810
3429, 112180253, 112160250
3430, 112180254, 112160251
3431, 112180255, 112160252
3432, 112180256, 112160253
3433, 110500005, 110480002
3434, 110500006, 110480003
3435, 110500007, 110480004
3436, 110500008, 110480005
3437, 110500009, 110480006
3438, 110500010, 110480007
3439, 110500011, 110480008
3440, 110500012, 110480009
3441, 110500013, 110480010
3442, 110500014, 110480011
3443, 126902475, 126882472
3444, 125222224, 125202221
3445, 125222225, 125202222
3446, 112860372, 112840369
3447, 125222227, 125202224
3448, 125222228, 125202225
3449, 125222229, 125202226
3450, 125222230, 125202227
3451, 125222231, 125202228
3452, 125222232, 125202229
3453, 125222233, 125202230
3454, 114440617, 114420614
3455, 52691357, 52671354
3456, 141624696, 141604693
3457, 141624697, 141604694
3458, 105359259, 105339256
3459, 105359260, 105339257
3460, 105359261, 105339258
3461, 139944449, 139924446
3462, 105359263, 105339260
3463, 103679012, 103659009
3464, 65833337, 65813334
3465, 103679014, 103659011
3466, 103679015, 103659012
3467, 103679016, 103659013
3468, 156346916, 156326913
3469, 156346917, 156326914
3470, 129162841, 129142838
3471, 154666667, 154646664
3472, 154666668, 154646665
3473, 154666669, 154646666
3474, 120081483, 120061480
3475, 80555556, 80535553
3476, 80555557, 80535554
3477, 154666673, 154646670
3478, 154666674, 154646671
3479, 154666675, 154646672
3480, 154666676, 154646673
3481, 180150499, 180130496
3482, 143885061, 143865058
3483, 143885062, 143865059
3484, 171069140, 171049137
3485, 171069141, 171049138
3486, 134803703, 134783700
3487, 134803704, 134783701
3488, 180150506, 180130503
3489, 169388893, 169368890
3490, 169388894, 169368891
3491, 95277780, 95257777
3492, 113360493, 113340490
3493, 109999990, 109979987
3494, 146265430, 146245427
3495, 146265431, 146245428
3496, 159407403, 159387400
3497, 120761608, 120741605
3498, 120761609, 120741606
3499, 111680248, 111660245
3500, 111680249, 111660246
3501, 111680250, 111660247
3502, 111680251, 111660248
3503, 110000000, 109979997
3504, 111680253, 111660250
3505, 110000002, 109979999
3506, 110000003, 109980000
3507, 110000004, 109980001
3508, 110000005, 109980002
3509, 110000006, 109980003
3510, 110000007, 109980004
3511, 110000008, 109980005
3512, 110000009, 109980006
3513, 110000010, 109980007
3514, 110000011, 109980008
3515, 110000012, 109980009
3516, 110000013, 109980010
3517, 110000014, 109980011
3518, 110000015, 109980012
3519, 110000016, 109980013
3520, 110000017, 109980014
3521, 110000018, 109980015
3522, 124722227, 124702224
3523, 124722228, 124702225
3524, 88456790, 88436787
3525, 100798642, 100778639
3526, 91717281, 91697278
3527, 91717282, 91697279
3528, 91717283, 91697280
3529, 91717284, 91697281
3530, 124722235, 124702232
3531, 124722236, 124702233
3532, 124722237, 124702234
3533, 52191360, 52171357
3534, 90037037, 90017034
3535, 110000032, 109980029
3536, 139444449, 139424446
3537, 139444450, 139424447
3538, 139444451, 139424448
3539, 139444452, 139424449
3540, 139444453, 139424450
3541, 110000038, 109980035
3542, 103179016, 103159013
3543, 103179017, 103159014
3544, 103179018, 103159015
3545, 66913580, 66893577
3546, 66913581, 66893578
3547, 141024697, 141004694
3548, 141024698, 141004695
3549, 104759260, 104739257
3550, 142604937, 142584934
3551, 117901233, 117881230
3552, 154166673, 154146670
3553, 110000050, 109980047
3554, 117901236, 117881233
3555, 117901237, 117881234
3556, 117901238, 117881235
3557, 116220987, 116200984
3558, 117901240, 117881237
3559, 155746917, 155726914
3560, 154166681, 154146678
3561, 110000058, 109980055
3562, 84096174, 84076171
3563, 168888892, 168868889
3564, 168888893, 168868890
3565, 110000062, 109980059
3566, 159787530, 159767527
3567, 144165188, 144145185
3568, 168888897, 168868894
3569, 130943207, 130923204
3570, 132623460, 132603457
3571, 110000068, 109980065
3572, 147345670, 147325667
3573, 147345671, 147325668
3574, 158107286, 158087283
3575, 147345673, 147325670
3576, 149025926, 149005923
3577, 149025927, 149005924
3578, 149025928, 149005925
3579, 149025929, 149005926
3580, 149025930, 149005927
3581, 147345679, 147325676
3582, 127582716, 127562713
3583, 109500005, 109480002
3584, 109500006, 109480003
3585, 109500007, 109480004
3586, 109500008, 109480005
3587, 109500009, 109480006
3588, 109500010, 109480007
3589, 109500011, 109480008
3590, 109500012, 109480009
3591, 109500013, 109480010
3592, 111080251, 111060248
3593, 111080252, 111060249
3594, 124222224, 124202221
3595, 124222225, 124202222
3596, 124222226, 124202223
3597, 124222227, 124202224
3598, 124222228, 124202225
3599, 124222229, 124202226
3600, 124222230, 124202227
3601, 124222231, 124202228
3602, 124222232, 124202229
3603, 124222233, 124202230
3604, 125802471, 125782468
3605, 125802472, 125782469
3606, 125802473, 125782470
3607, 129062963, 129042960
3608, 129062964, 129042961
3609, 129062965, 129042962
3610, 127382714, 127362711
3611, 89537039, 89517036
3612, 89537040, 89517037
3613, 89537041, 89517038
3614, 102679013, 102659010
3615, 89537043, 89517040
3616, 102679015, 102659012
3617, 147345715, 147325712
3618, 140524693, 140504690
3619, 140524694, 140504691
3620, 140524695, 140504692
3621, 104259257, 104239254
3622, 104259258, 104239255
3623, 104259259, 104239256
3624, 104259260, 104239257
3625, 104259261, 104239258
3626, 140524701, 140504698
3627, 104259263, 104239260
3628, 142104940, 142084937
3629, 155246912, 155226909
3630, 155246913, 155226910
3631, 132203458, 132183455
3632, 132203459, 132183456
3633, 123122098, 123102095
3634, 123122099, 123102096
3635, 123122100, 123102097
3636, 92677535, 92657532
3637, 114040740, 114020737
3638, 114040741, 114020738
3639, 114040742, 114020739
3640, 82716045, 82696042
3641, 114040744, 114020741
3642, 174109754, 174089751
3643, 112360494, 112340491
3644, 112360495, 112340492
3645, 112360496, 112340493
3646, 112360497, 112340494
3647, 143665193, 143645190
3648, 107399755, 107379752
3649, 110680248, 110660245
3650, 110680249, 110660246
3651, 110680250, 110660247
3652, 98318397, 98298394
3653, 98318398, 98298395
3654, 148525929, 148505926
3655, 109000002, 108979999
3656, 109000003, 108980000
3657, 109000004, 108980001
3658, 96638151, 96618148
3659, 109000006, 108980003
3660, 127082719, 127062716
3661, 109000008, 108980005
3662, 146845685, 146825682
3663, 110580247, 110560244
3664, 143485183, 143465180
3665, 143485184, 143465181
3666, 146845689, 146825686
3667, 146845690, 146825687
3668, 146845691, 146825688
3669, 146845692, 146825689
3670, 141804937, 141784934
3671, 146845694, 146825691
3672, 123722227, 123702224
3673, 123722228, 123702225
3674, 123722229, 123702226
3675, 148425935, 148405932
3676, 161567907, 161547904
3677, 161567908, 161547905
3678, 140124693, 140104690
3679, 161567910, 161547907
3680, 158207407, 158187404
3681, 128562962, 128542959
3682, 138444445, 138424442
3683, 89037036, 89017033
3684, 138444447, 138424444
3685, 126082594, 126062591
3686, 138444449, 138424446
3687, 126882716, 126862713
3688, 126882717, 126862714
3689, 126882718, 126862715
3690, 126882719, 126862716
3691, 126882720, 126862717
3692, 126882721, 126862718
3693, 126882722, 126862719
3694, 126882723, 126862720
3695, 126882724, 126862721
3696, 140024696, 140004693
3697, 140024697, 140004694
3698, 141604935, 141584932
3699, 141604936, 141584933
3700, 141604937, 141584934
3701, 141604938, 141584935
3702, 141604939, 141584936
3703, 141604940, 141584937
3704, 141604941, 141584938
3705, 141604942, 141584939
3706, 141604943, 141584940
3707, 141604944, 141584941
3708, 154746916, 154726913
3709, 141604946, 141584943
3710, 118481479, 118461476
3711, 157207288, 157187285
3712, 160467778, 160447775
3713, 160467779, 160447776
3714, 130023214, 130003211
3715, 130023215, 130003212
3716, 151386420, 151366417
3717, 151386421, 151366418
3718, 120061724, 120041721
3719, 81415929, 81395926
3720, 81415930, 81395927
3721, 81415931, 81395928
3722, 81415932, 81395929
3723, 81415933, 81395930
3724, 81415934, 81395931
3725, 119261611, 119241608
3726, 110180250, 110160247
3727, 110180251, 110160248
3728, 110180252, 110160249
3729, 110180253, 110160250
3730, 110180254, 110160251
3731, 110180255, 110160252
3732, 108500004, 108480001
3733, 108500005, 108480002
3734, 108500006, 108480003
3735, 96138153, 96118150
3736, 96138154, 96118151
3737, 108500009, 108480006
3738, 124902470, 124882467
3739, 108500011, 108480008
3740, 124902472, 124882469
3741, 124902473, 124882470
3742, 124902474, 124882471
3743, 124902475, 124882472
3744, 123222224, 123202221
3745, 123222225, 123202222
3746, 123222226, 123202223
3747, 110860373, 110840370
3748, 110860374, 110840371
3749, 110860375, 110840372
3750, 141304942, 141284939
3751, 105039504, 105019501
3752, 148706054, 148686051
3753, 161067909, 161047906
3754, 174189878, 174169875
3755, 139624695, 139604692
3756, 139624696, 139604693
3757, 162648150, 162628147
3758, 165108520, 165088517
3759, 165108521, 165088518
3760, 156027160, 156007157
3761, 126382715, 126362712
3762, 126382716, 126362713
3763, 125582597, 125562594
3764, 101679013, 101659010
3765, 126382719, 126362716
3766, 151066422, 151046419
3767, 127962958, 127942955
3768, 80235801, 80215798
3769, 154346917, 154326914
3770, 164228400, 164208397
3771, 154346919, 154326916
3772, 152666668, 152646665
3773, 152666669, 152646666
3774, 152666670, 152646667
3775, 140304817, 140284814
3776, 140304818, 140284815
3777, 141104939, 141084936
3778, 178950616, 178930613
3779, 177370380, 177350377
3780, 154246913, 154226910
3781, 178150499, 178130496
3782, 178150500, 178130497
3783, 169069139, 169049136
3784, 178150502, 178130499
3785, 178150503, 178130500
3786, 129523211, 129503208
3787, 178150505, 178130502
3788, 106419748, 106399745
3789, 106419749, 106399746
3790, 120441853, 120421850
3791, 185471607, 185451604
3792, 144265428, 144245425
3793, 111360494, 111340491
3794, 111360495, 111340492
3795, 111360496, 111340493
3796, 118761607, 118741604
3797, 118761608, 118741605
3798, 109680247, 109660244
3799, 109680248, 109660245
3800, 109680249, 109660246
3801, 109680250, 109660247
3802, 109680251, 109660248
3803, 109680252, 109660249
3804, 109680253, 109660250
3805, 108000002, 107979999
3806, 108000003, 107980000
3807, 95638150, 95618147
3808, 108000005, 107980002
3809, 108000006, 107980003
3810, 108000007, 107980004
3811, 108000008, 107980005
3812, 108000009, 107980006
3813, 108000010, 107980007
3814, 108000011, 107980008
3815, 108000012, 107980009
3816, 108000013, 107980010
3817, 108000014, 107980011
3818, 124402475, 124382472
3819, 124402476, 124382473
3820, 124402477, 124382474
3821, 124402478, 124382475
3822, 122722227, 122702224
3823, 122722228, 122702225
3824, 122722229, 122702226
3825, 122722230, 122702227
3826, 89717281, 89697278
3827, 12345678, 12325675
3828, 122722233, 122702230
3829, 122722234, 122702231
3830, 122722235, 122702232
3831, 139124696, 139104693
3832, 139124697, 139104694
3833, 137444446, 137424443
3834, 137444447, 137424444
3835, 102859261, 102839258
3836, 63333334, 63313331
3837, 63333335, 63313332
3838, 63333336, 63313333
3839, 63333337, 63313334
3840, 137444453, 137424450
3841, 137444454, 137424451
3842, 101179016, 101159013
3843, 126662839, 126642836
3844, 153846917, 153826914
3845, 153846918, 153826915
3846, 117581480, 117561477
3847, 117581481, 117561478
3848, 165308640, 165288637
3849, 152166670, 152146667
3850, 152166671, 152146668
3851, 152166672, 152146669
3852, 115901234, 115881231
3853, 152166674, 152146671
3854, 115901236, 115881233
3855, 115901237, 115881234
3856, 168569137, 168549134
3857, 168569138, 168549135
3858, 153746916, 153726913
3859, 168569140, 168549137
3860, 156107272, 156087269
3861, 166888890, 166868887
3862, 132303704, 132283701
3863, 150386417, 150366414
3864, 92777778, 92757775
3865, 143765426, 143745423
3866, 143765427, 143745424
3867, 143765428, 143745425
3868, 143765429, 143745426
3869, 157787533, 157767530
3870, 143765431, 143745428
3871, 148706173, 148686170
3872, 148706174, 148686171
3873, 148706175, 148686172
3874, 118261610, 118241607
3875, 118261611, 118241608
3876, 118261612, 118241609
3877, 109180251, 109160248
3878, 109180252, 109160249
3879, 109180253, 109160250
3880, 109180254, 109160251
3881, 122222211, 122202208
3882, 107500004, 107480001
3883, 107500005, 107480002
3884, 107500006, 107480003
3885, 107500007, 107480004
3886, 71234569, 71214566
3887, 71234570, 71214567
3888, 107500010, 107480007
3889, 107500011, 107480008
3890, 107500012, 107480009
3891, 107500013, 107480010
3892, 107500014, 107480011
3893, 107500015, 107480012
3894, 107500016, 107480013
3895, 107500017, 107480014
3896, 107500018, 107480015
3897, 122222227, 122202224
3898, 122222228, 122202225
3899, 122222229, 122202226
3900, 98298642, 98278639
3901, 122222231, 122202228
3902, 122222232, 122202229
3903, 122222233, 122202230
3904, 89217284, 89197281
3905, 49691357, 49671354
3906, 49691358, 49671355
3907, 122222237, 122202234
3908, 122222238, 122202235
3909, 149286298, 149266295
3910, 125382714, 125362711
3911, 136944449, 136924446
3912, 113020862, 113000859
3913, 100679012, 100659009
3914, 100679013, 100659010
3915, 100679014, 100659011
3916, 100679015, 100659012
3917, 100679016, 100659013
3918, 100679017, 100659014
3919, 100679018, 100659015
3920, 100679019, 100659016
3921, 64413581, 64393578
3922, 102259258, 102239255
3923, 122222253, 122202250
3924, 138524699, 138504696
3925, 151666671, 151646668
3926, 151666672, 151646669
3927, 151666673, 151646670
3928, 151666674, 151646671
3929, 122222259, 122202256
3930, 113720985, 113700982
3931, 115401238, 115381235
3932, 115401239, 115381236
3933, 79135801, 79115798
3934, 153246917, 153226914
3935, 177150503, 177130500
3936, 147025986, 147005983
3937, 112040740, 112020737
3938, 156107350, 156087347
3939, 166388893, 166368890
3940, 166388894, 166368891
3941, 122222271, 122202268
3942, 130123457, 130103454
3943, 130123458, 130103455
3944, 130123459, 130103456
3945, 130123460, 130103457
3946, 117761607, 117741604
3947, 167969138, 167949135
3948, 144845671, 144825668
3949, 108680248, 108660245
3950, 108680249, 108660246
3951, 108680250, 108660247
3952, 155607289, 155587286
3953, 122222283, 122202280
3954, 146525929, 146505926
3955, 107000002, 106979999
3956, 107000003, 106980000
3957, 107000004, 106980001
3958, 107000005, 106980002
3959, 107000006, 106980003
3960, 107000007, 106980004
3961, 107000008, 106980005
3962, 107000009, 106980006
3963, 107000010, 106980007
3964, 107000011, 106980008
3965, 108580249, 108560246
3966, 107000013, 106980010
3967, 144845690, 144825687
3968, 108580252, 108560249
3969, 144845692, 144825689
3970, 144845693, 144825690
3971, 144845694, 144825691
3972, 121722227, 121702224
3973, 121722228, 121702225
3974, 121722229, 121702226
3975, 121722230, 121702227
3976, 121722231, 121702228
3977, 121722232, 121702229
3978, 121722233, 121702230
3979, 123302471, 123282468
3980, 123302472, 123282469
3981, 123302473, 123282470
3982, 126562963, 126542960
3983, 87037036, 87017033
3984, 87037037, 87017034
3985, 87037038, 87017035
3986, 87037039, 87017036
3987, 87037040, 87017037
3988, 87037041, 87017038
3989, 124882718, 124862715
3990, 124882719, 124862716
3991, 100179015, 100159012
3992, 138024692, 138004689
3993, 138024693, 138004690
3994, 138024694, 138004691
3995, 138024695, 138004692
3996, 138024696, 138004693
3997, 138024697, 138004694
3998, 138024698, 138004695
3999, 101759260, 101739257
4000, 101759261, 101739258
4001, 138024701, 138004698
4002, 138024702, 138004699
4003, 114901235, 114881232
4004, 139604941, 139584938
4005, 160148023, 160128020
4006, 160148024, 160128021
4007, 129703459, 129683456
4008, 144845731, 144825728
4009, 90177533, 90157530
4010, 151066666, 151046663
4011, 116481480, 116461477
4012, 81096174, 81076171
4013, 81096175, 81076172
4014, 149386418, 149366415
4015, 111540743, 111520740
4016, 111540744, 111520741
4017, 141165188, 141145185
4018, 79415928, 79395925
4019, 141165190, 141145187
4020, 79415930, 79395927
4021, 79415931, 79395928
4022, 147706174, 147686171
4023, 135344321, 135324318
4024, 117261610, 117241607
4025, 126262961, 126242958
4026, 126262962, 126242959
4027, 126262963, 126242960
4028, 95818398, 95798395
4029, 133664075, 133644072
4030, 146025930, 146005927
4031, 159567962, 159547959
4032, 124582716, 124562713
4033, 106500005, 106480002
4034, 106500006, 106480003
4035, 144345683, 144325680
4036, 119621976, 119601973
4037, 144345685, 144325682
4038, 122902470, 122882467
4039, 144345687, 144325684
4040, 110540618, 110520615
4041, 122902473, 122882470
4042, 144345690, 144325687
4043, 121222223, 121202220
4044, 144345692, 144325689
4045, 121222225, 121202222
4046, 121222226, 121202223
4047, 121222227, 121202224
4048, 139304940, 139284937
4049, 121222229, 121202226
4050, 135144318, 135124315
4051, 122802468, 122782465
4052, 159067908, 159047905
4053, 155707405, 155687402
4054, 126062960, 126042957
4055, 159067911, 159047908
4056, 159067912, 159047909
4057, 159067913, 159047910
4058, 159067914, 159047911
4059, 124382713, 124362710
4060, 124382714, 124362711
4061, 124382715, 124362712
4062, 124382716, 124362713
4063, 124382717, 124362714
4064, 124382718, 124362715
4065, 124382719, 124362716
4066, 124382720, 124362717
4067, 124382721, 124362718
4068, 124382722, 124362719
4069, 124382723, 124362720
4070, 124382724, 124362721
4071, 101259257, 101239254
4072, 150666668, 150646665
4073, 150666669, 150646666
4074, 150666670, 150646667
4075, 139104937, 139084934
4076, 175370377, 175350374
4077, 139104939, 139084936
4078, 139104940, 139084937
4079, 139104941, 139084938
4080, 139104942, 139084939
4081, 139104943, 139084940
4082, 139104944, 139084941
4083, 152246916, 152226913
4084, 175370385, 175350382
4085, 152246918, 152226915
4086, 111040739, 111020736
4087, 127523212, 127503209
4088, 127523213, 127503210
4089, 127523214, 127503211
4090, 118441853, 118421850
4091, 118441854, 118421851
4092, 109360493, 109340490
4093, 109360494, 109340491
4094, 109360495, 109340492
4095, 109360496, 109340493
4096, 78915931, 78895928
4097, 78915932, 78895929
4098, 78915933, 78895930
4099, 78915934, 78895931
4100, 107680249, 107660246
4101, 107680250, 107660247
4102, 107680251, 107660248
